can_number,region_number,can_name,can_vote,region_name
2,702001200000000,蔡英文,"18,223",總統副總統選舉 候選人在 苗栗縣 苗栗市得票數 
3,702001200000000,宋楚瑜,"7,614",總統副總統選舉 候選人在 苗栗縣 苗栗市得票數 
1,702001300000000,朱立倫,"2,757",總統副總統選舉 候選人在 苗栗縣 頭屋鄉得票數 
2,702001300000000,蔡英文,"2,374",總統副總統選舉 候選人在 苗栗縣 頭屋鄉得票數 
3,702001300000000,宋楚瑜,994,總統副總統選舉 候選人在 苗栗縣 頭屋鄉得票數 
1,702001400000000,朱立倫,"1,185",總統副總統選舉 候選人在 苗栗縣 獅潭鄉得票數 
2,702001400000000,蔡英文,888,總統副總統選舉 候選人在 苗栗縣 獅潭鄉得票數 
3,702001400000000,宋楚瑜,429,總統副總統選舉 候選人在 苗栗縣 獅潭鄉得票數 
1,702001500000000,朱立倫,"7,136",總統副總統選舉 候選人在 苗栗縣 公館鄉得票數 
2,702001500000000,蔡英文,"7,559",總統副總統選舉 候選人在 苗栗縣 公館鄉得票數 
3,702001500000000,宋楚瑜,"3,358",總統副總統選舉 候選人在 苗栗縣 公館鄉得票數 
1,702001600000000,朱立倫,"3,189",總統副總統選舉 候選人在 苗栗縣 大湖鄉得票數 
2,702001600000000,蔡英文,"3,110",總統副總統選舉 候選人在 苗栗縣 大湖鄉得票數 
3,702001600000000,宋楚瑜,"1,309",總統副總統選舉 候選人在 苗栗縣 大湖鄉得票數 
1,702001700000000,朱立倫,"1,362",總統副總統選舉 候選人在 苗栗縣 泰安鄉得票數 
2,702001700000000,蔡英文,764,總統副總統選舉 候選人在 苗栗縣 泰安鄉得票數 
3,702001700000000,宋楚瑜,"1,056",總統副總統選舉 候選人在 苗栗縣 泰安鄉得票數 
1,702001800000000,朱立倫,"2,932",總統副總統選舉 候選人在 苗栗縣 卓蘭鎮得票數 
2,702001800000000,蔡英文,"5,511",總統副總統選舉 候選人在 苗栗縣 卓蘭鎮得票數 
3,702001800000000,宋楚瑜,"1,241",總統副總統選舉 候選人在 苗栗縣 卓蘭鎮得票數 
1,703000100000000,朱立倫,"5,634",總統副總統選舉 候選人在 彰化縣 伸港鄉得票數 
2,703000100000000,蔡英文,"9,868",總統副總統選舉 候選人在 彰化縣 伸港鄉得票數 
3,703000100000000,宋楚瑜,"2,981",總統副總統選舉 候選人在 彰化縣 伸港鄉得票數 
1,703000200000000,朱立倫,"2,835",總統副總統選舉 候選人在 彰化縣 線西鄉得票數 
2,703000200000000,蔡英文,"4,214",總統副總統選舉 候選人在 彰化縣 線西鄉得票數 
3,703000200000000,宋楚瑜,"1,669",總統副總統選舉 候選人在 彰化縣 線西鄉得票數 
1,703000300000000,朱立倫,"13,666",總統副總統選舉 候選人在 彰化縣 和美鎮得票數 
2,703000300000000,蔡英文,"26,319",總統副總統選舉 候選人在 彰化縣 和美鎮得票數 
3,703000300000000,宋楚瑜,"7,420",總統副總統選舉 候選人在 彰化縣 和美鎮得票數 
1,703000400000000,朱立倫,"12,025",總統副總統選舉 候選人在 彰化縣 鹿港鎮得票數 
2,703000400000000,蔡英文,"27,375",總統副總統選舉 候選人在 彰化縣 鹿港鎮得票數 
3,703000400000000,宋楚瑜,"6,368",總統副總統選舉 候選人在 彰化縣 鹿港鎮得票數 
1,703000500000000,朱立倫,"6,524",總統副總統選舉 候選人在 彰化縣 福興鄉得票數 
2,703000500000000,蔡英文,"15,127",總統副總統選舉 候選人在 彰化縣 福興鄉得票數 
3,703000500000000,宋楚瑜,"3,613",總統副總統選舉 候選人在 彰化縣 福興鄉得票數 
1,703000600000000,朱立倫,"5,823",總統副總統選舉 候選人在 彰化縣 秀水鄉得票數 
2,703000600000000,蔡英文,"12,101",總統副總統選舉 候選人在 彰化縣 秀水鄉得票數 
3,703000600000000,宋楚瑜,"2,973",總統副總統選舉 候選人在 彰化縣 秀水鄉得票數 
1,703001000000000,朱立倫,"4,150",總統副總統選舉 候選人在 彰化縣 芳苑鄉得票數 
2,703001000000000,蔡英文,"10,625",總統副總統選舉 候選人在 彰化縣 芳苑鄉得票數 
3,703001000000000,宋楚瑜,"2,310",總統副總統選舉 候選人在 彰化縣 芳苑鄉得票數 
1,703000700000000,朱立倫,"37,141",總統副總統選舉 候選人在 彰化縣 彰化市得票數 
2,703000700000000,蔡英文,"67,694",總統副總統選舉 候選人在 彰化縣 彰化市得票數 
3,703000700000000,宋楚瑜,"20,319",總統副總統選舉 候選人在 彰化縣 彰化市得票數 
1,703000800000000,朱立倫,"7,727",總統副總統選舉 候選人在 彰化縣 花壇鄉得票數 
2,703000800000000,蔡英文,"13,308",總統副總統選舉 候選人在 彰化縣 花壇鄉得票數 
3,703000800000000,宋楚瑜,"3,846",總統副總統選舉 候選人在 彰化縣 花壇鄉得票數 
1,703000900000000,朱立倫,"3,347",總統副總統選舉 候選人在 彰化縣 芬園鄉得票數 
2,703000900000000,蔡英文,"8,144",總統副總統選舉 候選人在 彰化縣 芬園鄉得票數 
3,703000900000000,宋楚瑜,"2,156",總統副總統選舉 候選人在 彰化縣 芬園鄉得票數 
1,703001100000000,朱立倫,"8,543",總統副總統選舉 候選人在 彰化縣 二林鎮得票數 
2,703001100000000,蔡英文,"13,510",總統副總統選舉 候選人在 彰化縣 二林鎮得票數 
3,703001100000000,宋楚瑜,"3,754",總統副總統選舉 候選人在 彰化縣 二林鎮得票數 
1,703001200000000,朱立倫,"5,755",總統副總統選舉 候選人在 彰化縣 埔鹽鄉得票數 
2,703001200000000,蔡英文,"8,875",總統副總統選舉 候選人在 彰化縣 埔鹽鄉得票數 
3,703001200000000,宋楚瑜,"2,632",總統副總統選舉 候選人在 彰化縣 埔鹽鄉得票數 
1,703001300000000,朱立倫,"8,256",總統副總統選舉 候選人在 彰化縣 溪湖鎮得票數 
2,703001300000000,蔡英文,"15,300",總統副總統選舉 候選人在 彰化縣 溪湖鎮得票數 
3,703001300000000,宋楚瑜,"4,439",總統副總統選舉 候選人在 彰化縣 溪湖鎮得票數 
1,703001400000000,朱立倫,"4,529",總統副總統選舉 候選人在 彰化縣 埔心鄉得票數 
2,703001400000000,蔡英文,"11,196",總統副總統選舉 候選人在 彰化縣 埔心鄉得票數 
3,703001400000000,宋楚瑜,"2,607",總統副總統選舉 候選人在 彰化縣 埔心鄉得票數 
1,703001500000000,朱立倫,"2,551",總統副總統選舉 候選人在 彰化縣 大城鄉得票數 
2,703001500000000,蔡英文,"4,355",總統副總統選舉 候選人在 彰化縣 大城鄉得票數 
3,703001500000000,宋楚瑜,"1,300",總統副總統選舉 候選人在 彰化縣 大城鄉得票數 
1,703001600000000,朱立倫,"2,081",總統副總統選舉 候選人在 彰化縣 竹塘鄉得票數 
2,703001600000000,蔡英文,"5,187",總統副總統選舉 候選人在 彰化縣 竹塘鄉得票數 
3,703001600000000,宋楚瑜,711,總統副總統選舉 候選人在 彰化縣 竹塘鄉得票數 
1,703001700000000,朱立倫,"4,237",總統副總統選舉 候選人在 彰化縣 埤頭鄉得票數 
2,703001700000000,蔡英文,"9,353",總統副總統選舉 候選人在 彰化縣 埤頭鄉得票數 
3,703001700000000,宋楚瑜,"2,022",總統副總統選舉 候選人在 彰化縣 埤頭鄉得票數 
1,703001800000000,朱立倫,"5,040",總統副總統選舉 候選人在 彰化縣 北斗鎮得票數 
2,703001800000000,蔡英文,"9,530",總統副總統選舉 候選人在 彰化縣 北斗鎮得票數 
3,703001800000000,宋楚瑜,"2,357",總統副總統選舉 候選人在 彰化縣 北斗鎮得票數 
1,703001900000000,朱立倫,"3,704",總統副總統選舉 候選人在 彰化縣 溪州鄉得票數 
2,703001900000000,蔡英文,"10,513",總統副總統選舉 候選人在 彰化縣 溪州鄉得票數 
3,703001900000000,宋楚瑜,"1,882",總統副總統選舉 候選人在 彰化縣 溪州鄉得票數 
1,703002300000000,朱立倫,"6,133",總統副總統選舉 候選人在 彰化縣 社頭鄉得票數 
2,703002300000000,蔡英文,"13,541",總統副總統選舉 候選人在 彰化縣 社頭鄉得票數 
3,703002300000000,宋楚瑜,"2,880",總統副總統選舉 候選人在 彰化縣 社頭鄉得票數 
1,703002000000000,朱立倫,"5,314",總統副總統選舉 候選人在 彰化縣 大村鄉得票數 
2,703002000000000,蔡英文,"10,862",總統副總統選舉 候選人在 彰化縣 大村鄉得票數 
3,703002000000000,宋楚瑜,"2,745",總統副總統選舉 候選人在 彰化縣 大村鄉得票數 
1,703002100000000,朱立倫,"19,318",總統副總統選舉 候選人在 彰化縣 員林市得票數 
2,703002100000000,蔡英文,"34,982",總統副總統選舉 候選人在 彰化縣 員林市得票數 
3,703002100000000,宋楚瑜,"9,404",總統副總統選舉 候選人在 彰化縣 員林市得票數 
1,703002200000000,朱立倫,"5,520",總統副總統選舉 候選人在 彰化縣 永靖鄉得票數 
2,703002200000000,蔡英文,"11,438",總統副總統選舉 候選人在 彰化縣 永靖鄉得票數 
3,703002200000000,宋楚瑜,"2,756",總統副總統選舉 候選人在 彰化縣 永靖鄉得票數 
1,703002400000000,朱立倫,"4,153",總統副總統選舉 候選人在 彰化縣 田尾鄉得票數 
2,703002400000000,蔡英文,"8,201",總統副總統選舉 候選人在 彰化縣 田尾鄉得票數 
3,703002400000000,宋楚瑜,"1,882",總統副總統選舉 候選人在 彰化縣 田尾鄉得票數 
1,703002500000000,朱立倫,"6,580",總統副總統選舉 候選人在 彰化縣 田中鎮得票數 
2,703002500000000,蔡英文,"12,088",總統副總統選舉 候選人在 彰化縣 田中鎮得票數 
3,703002500000000,宋楚瑜,"2,702",總統副總統選舉 候選人在 彰化縣 田中鎮得票數 
1,703002600000000,朱立倫,"2,531",總統副總統選舉 候選人在 彰化縣 二水鄉得票數 
2,703002600000000,蔡英文,"5,030",總統副總統選舉 候選人在 彰化縣 二水鄉得票數 
3,703002600000000,宋楚瑜,"1,079",總統副總統選舉 候選人在 彰化縣 二水鄉得票數 
1,704000100000000,朱立倫,"15,804",總統副總統選舉 候選人在 南投縣 草屯鎮得票數 
2,704000100000000,蔡英文,"27,856",總統副總統選舉 候選人在 南投縣 草屯鎮得票數 
3,704000100000000,宋楚瑜,"8,224",總統副總統選舉 候選人在 南投縣 草屯鎮得票數 
1,704000200000000,朱立倫,"3,235",總統副總統選舉 候選人在 南投縣 國姓鄉得票數 
2,704000200000000,蔡英文,"4,922",總統副總統選舉 候選人在 南投縣 國姓鄉得票數 
3,704000200000000,宋楚瑜,"1,724",總統副總統選舉 候選人在 南投縣 國姓鄉得票數 
1,704000600000000,朱立倫,"2,362",總統副總統選舉 候選人在 南投縣 魚池鄉得票數 
2,704000600000000,蔡英文,"4,481",總統副總統選舉 候選人在 南投縣 魚池鄉得票數 
3,704000600000000,宋楚瑜,"1,051",總統副總統選舉 候選人在 南投縣 魚池鄉得票數 
1,704000300000000,朱立倫,"13,637",總統副總統選舉 候選人在 南投縣 埔里鎮得票數 
2,704000300000000,蔡英文,"20,110",總統副總統選舉 候選人在 南投縣 埔里鎮得票數 
3,704000300000000,宋楚瑜,"6,412",總統副總統選舉 候選人在 南投縣 埔里鎮得票數 
1,704000400000000,朱立倫,"3,424",總統副總統選舉 候選人在 南投縣 仁愛鄉得票數 
2,704000400000000,蔡英文,"1,506",總統副總統選舉 候選人在 南投縣 仁愛鄉得票數 
3,704000400000000,宋楚瑜,"1,749",總統副總統選舉 候選人在 南投縣 仁愛鄉得票數 
1,704000500000000,朱立倫,"2,268",總統副總統選舉 候選人在 南投縣 中寮鄉得票數 
2,704000500000000,蔡英文,"4,496",總統副總統選舉 候選人在 南投縣 中寮鄉得票數 
3,704000500000000,宋楚瑜,"1,125",總統副總統選舉 候選人在 南投縣 中寮鄉得票數 
1,704000700000000,朱立倫,"17,852",總統副總統選舉 候選人在 南投縣 南投市得票數 
2,704000700000000,蔡英文,"26,668",總統副總統選舉 候選人在 南投縣 南投市得票數 
3,704000700000000,宋楚瑜,"9,164",總統副總統選舉 候選人在 南投縣 南投市得票數 
1,704000800000000,朱立倫,"5,359",總統副總統選舉 候選人在 南投縣 名間鄉得票數 
2,704000800000000,蔡英文,"13,338",總統副總統選舉 候選人在 南投縣 名間鄉得票數 
3,704000800000000,宋楚瑜,"2,612",總統副總統選舉 候選人在 南投縣 名間鄉得票數 
1,704000900000000,朱立倫,"1,819",總統副總統選舉 候選人在 南投縣 集集鎮得票數 
2,704000900000000,蔡英文,"3,121",總統副總統選舉 候選人在 南投縣 集集鎮得票數 
3,704000900000000,宋楚瑜,922,總統副總統選舉 候選人在 南投縣 集集鎮得票數 
1,704001000000000,朱立倫,"8,490",總統副總統選舉 候選人在 南投縣 竹山鎮得票數 
2,704001000000000,蔡英文,"16,788",總統副總統選舉 候選人在 南投縣 竹山鎮得票數 
3,704001000000000,宋楚瑜,"3,659",總統副總統選舉 候選人在 南投縣 竹山鎮得票數 
1,704001100000000,朱立倫,"3,045",總統副總統選舉 候選人在 南投縣 鹿谷鄉得票數 
2,704001100000000,蔡英文,"5,190",總統副總統選舉 候選人在 南投縣 鹿谷鄉得票數 
3,704001100000000,宋楚瑜,"1,473",總統副總統選舉 候選人在 南投縣 鹿谷鄉得票數 
1,704001200000000,朱立倫,"3,020",總統副總統選舉 候選人在 南投縣 水里鄉得票數 
2,704001200000000,蔡英文,"4,771",總統副總統選舉 候選人在 南投縣 水里鄉得票數 
3,704001200000000,宋楚瑜,"1,537",總統副總統選舉 候選人在 南投縣 水里鄉得票數 
1,704001300000000,朱立倫,"3,289",總統副總統選舉 候選人在 南投縣 信義鄉得票數 
2,704001300000000,蔡英文,"2,857",總統副總統選舉 候選人在 南投縣 信義鄉得票數 
3,704001300000000,宋楚瑜,"1,216",總統副總統選舉 候選人在 南投縣 信義鄉得票數 
1,705000100000000,朱立倫,"5,329",總統副總統選舉 候選人在 雲林縣 麥寮鄉得票數 
2,705000100000000,蔡英文,"9,969",總統副總統選舉 候選人在 雲林縣 麥寮鄉得票數 
3,705000100000000,宋楚瑜,"2,734",總統副總統選舉 候選人在 雲林縣 麥寮鄉得票數 
1,705000200000000,朱立倫,"3,699",總統副總統選舉 候選人在 雲林縣 臺西鄉得票數 
2,705000200000000,蔡英文,"6,092",總統副總統選舉 候選人在 雲林縣 臺西鄉得票數 
3,705000200000000,宋楚瑜,"1,712",總統副總統選舉 候選人在 雲林縣 臺西鄉得票數 
1,705000300000000,朱立倫,"2,195",總統副總統選舉 候選人在 雲林縣 東勢鄉得票數 
2,705000300000000,蔡英文,"4,436",總統副總統選舉 候選人在 雲林縣 東勢鄉得票數 
3,705000300000000,宋楚瑜,901,總統副總統選舉 候選人在 雲林縣 東勢鄉得票數 
1,705000400000000,朱立倫,"1,875",總統副總統選舉 候選人在 雲林縣 褒忠鄉得票數 
2,705000400000000,蔡英文,"4,249",總統副總統選舉 候選人在 雲林縣 褒忠鄉得票數 
3,705000400000000,宋楚瑜,797,總統副總統選舉 候選人在 雲林縣 褒忠鄉得票數 
1,705000500000000,朱立倫,"3,483",總統副總統選舉 候選人在 雲林縣 土庫鎮得票數 
2,705000500000000,蔡英文,"9,628",總統副總統選舉 候選人在 雲林縣 土庫鎮得票數 
3,705000500000000,宋楚瑜,"1,848",總統副總統選舉 候選人在 雲林縣 土庫鎮得票數 
1,705000600000000,朱立倫,"10,254",總統副總統選舉 候選人在 雲林縣 虎尾鎮得票數 
2,705000600000000,蔡英文,"20,093",總統副總統選舉 候選人在 雲林縣 虎尾鎮得票數 
3,705000600000000,宋楚瑜,"4,650",總統副總統選舉 候選人在 雲林縣 虎尾鎮得票數 
1,705000700000000,朱立倫,"2,794",總統副總統選舉 候選人在 雲林縣 四湖鄉得票數 
2,705000700000000,蔡英文,"6,954",總統副總統選舉 候選人在 雲林縣 四湖鄉得票數 
3,705000700000000,宋楚瑜,"1,256",總統副總統選舉 候選人在 雲林縣 四湖鄉得票數 
1,705000800000000,朱立倫,"2,909",總統副總統選舉 候選人在 雲林縣 元長鄉得票數 
2,705000800000000,蔡英文,"8,804",總統副總統選舉 候選人在 雲林縣 元長鄉得票數 
3,705000800000000,宋楚瑜,"1,297",總統副總統選舉 候選人在 雲林縣 元長鄉得票數 
1,705000900000000,朱立倫,"2,807",總統副總統選舉 候選人在 雲林縣 口湖鄉得票數 
2,705000900000000,蔡英文,"8,713",總統副總統選舉 候選人在 雲林縣 口湖鄉得票數 
3,705000900000000,宋楚瑜,"1,637",總統副總統選舉 候選人在 雲林縣 口湖鄉得票數 
1,705001000000000,朱立倫,"2,223",總統副總統選舉 候選人在 雲林縣 水林鄉得票數 
2,705001000000000,蔡英文,"9,705",總統副總統選舉 候選人在 雲林縣 水林鄉得票數 
3,705001000000000,宋楚瑜,"1,302",總統副總統選舉 候選人在 雲林縣 水林鄉得票數 
1,705001100000000,朱立倫,"4,729",總統副總統選舉 候選人在 雲林縣 北港鎮得票數 
2,705001100000000,蔡英文,"14,214",總統副總統選舉 候選人在 雲林縣 北港鎮得票數 
3,705001100000000,宋楚瑜,"2,413",總統副總統選舉 候選人在 雲林縣 北港鎮得票數 
1,705001200000000,朱立倫,"2,732",總統副總統選舉 候選人在 雲林縣 崙背鄉得票數 
2,705001200000000,蔡英文,"8,342",總統副總統選舉 候選人在 雲林縣 崙背鄉得票數 
3,705001200000000,宋楚瑜,"1,154",總統副總統選舉 候選人在 雲林縣 崙背鄉得票數 
1,705001300000000,朱立倫,"2,358",總統副總統選舉 候選人在 雲林縣 二崙鄉得票數 
2,705001300000000,蔡英文,"10,660",總統副總統選舉 候選人在 雲林縣 二崙鄉得票數 
3,705001300000000,宋楚瑜,980,總統副總統選舉 候選人在 雲林縣 二崙鄉得票數 
1,705001500000000,朱立倫,"3,029",總統副總統選舉 候選人在 雲林縣 莿桐鄉得票數 
2,705001500000000,蔡英文,"10,888",總統副總統選舉 候選人在 雲林縣 莿桐鄉得票數 
3,705001500000000,宋楚瑜,"1,487",總統副總統選舉 候選人在 雲林縣 莿桐鄉得票數 
1,705001400000000,朱立倫,"4,666",總統副總統選舉 候選人在 雲林縣 西螺鎮得票數 
2,705001400000000,蔡英文,"16,585",總統副總統選舉 候選人在 雲林縣 西螺鎮得票數 
3,705001400000000,宋楚瑜,"2,080",總統副總統選舉 候選人在 雲林縣 西螺鎮得票數 
1,705001600000000,朱立倫,"2,377",總統副總統選舉 候選人在 雲林縣 林內鄉得票數 
2,705001600000000,蔡英文,"6,046",總統副總統選舉 候選人在 雲林縣 林內鄉得票數 
3,705001600000000,宋楚瑜,"1,114",總統副總統選舉 候選人在 雲林縣 林內鄉得票數 
1,705001700000000,朱立倫,"16,461",總統副總統選舉 候選人在 雲林縣 斗六市得票數 
2,705001700000000,蔡英文,"30,661",總統副總統選舉 候選人在 雲林縣 斗六市得票數 
3,705001700000000,宋楚瑜,"7,363",總統副總統選舉 候選人在 雲林縣 斗六市得票數 
1,705001800000000,朱立倫,"2,196",總統副總統選舉 候選人在 雲林縣 大埤鄉得票數 
2,705001800000000,蔡英文,"6,767",總統副總統選舉 候選人在 雲林縣 大埤鄉得票數 
3,705001800000000,宋楚瑜,"1,054",總統副總統選舉 候選人在 雲林縣 大埤鄉得票數 
1,705001900000000,朱立倫,"6,147",總統副總統選舉 候選人在 雲林縣 斗南鎮得票數 
2,705001900000000,蔡英文,"14,939",總統副總統選舉 候選人在 雲林縣 斗南鎮得票數 
3,705001900000000,宋楚瑜,"2,704",總統副總統選舉 候選人在 雲林縣 斗南鎮得票數 
1,705002000000000,朱立倫,"3,784",總統副總統選舉 候選人在 雲林縣 古坑鄉得票數 
2,705002000000000,蔡英文,"11,097",總統副總統選舉 候選人在 雲林縣 古坑鄉得票數 
3,705002000000000,宋楚瑜,"1,753",總統副總統選舉 候選人在 雲林縣 古坑鄉得票數 
1,706000100000000,朱立倫,"2,693",總統副總統選舉 候選人在 嘉義縣 六腳鄉得票數 
2,706000100000000,蔡英文,"10,037",總統副總統選舉 候選人在 嘉義縣 六腳鄉得票數 
3,706000100000000,宋楚瑜,"1,490",總統副總統選舉 候選人在 嘉義縣 六腳鄉得票數 
1,706000200000000,朱立倫,"3,839",總統副總統選舉 候選人在 嘉義縣 東石鄉得票數 
2,706000200000000,蔡英文,"9,252",總統副總統選舉 候選人在 嘉義縣 東石鄉得票數 
3,706000200000000,宋楚瑜,"2,095",總統副總統選舉 候選人在 嘉義縣 東石鄉得票數 
1,706000300000000,朱立倫,"5,442",總統副總統選舉 候選人在 嘉義縣 朴子市得票數 
2,706000300000000,蔡英文,"14,915",總統副總統選舉 候選人在 嘉義縣 朴子市得票數 
3,706000300000000,宋楚瑜,"2,433",總統副總統選舉 候選人在 嘉義縣 朴子市得票數 
1,706000400000000,朱立倫,"4,630",總統副總統選舉 候選人在 嘉義縣 太保市得票數 
2,706000400000000,蔡英文,"12,959",總統副總統選舉 候選人在 嘉義縣 太保市得票數 
3,706000400000000,宋楚瑜,"2,409",總統副總統選舉 候選人在 嘉義縣 太保市得票數 
1,706000500000000,朱立倫,"4,419",總統副總統選舉 候選人在 嘉義縣 布袋鎮得票數 
2,706000500000000,蔡英文,"10,116",總統副總統選舉 候選人在 嘉義縣 布袋鎮得票數 
3,706000500000000,宋楚瑜,"1,809",總統副總統選舉 候選人在 嘉義縣 布袋鎮得票數 
1,706000600000000,朱立倫,"3,038",總統副總統選舉 候選人在 嘉義縣 義竹鄉得票數 
2,706000600000000,蔡英文,"7,569",總統副總統選舉 候選人在 嘉義縣 義竹鄉得票數 
3,706000600000000,宋楚瑜,"1,053",總統副總統選舉 候選人在 嘉義縣 義竹鄉得票數 
1,706000700000000,朱立倫,"2,218",總統副總統選舉 候選人在 嘉義縣 鹿草鄉得票數 
2,706000700000000,蔡英文,"6,370",總統副總統選舉 候選人在 嘉義縣 鹿草鄉得票數 
3,706000700000000,宋楚瑜,860,總統副總統選舉 候選人在 嘉義縣 鹿草鄉得票數 
1,706000800000000,朱立倫,"7,109",總統副總統選舉 候選人在 嘉義縣 水上鄉得票數 
2,706000800000000,蔡英文,"18,041",總統副總統選舉 候選人在 嘉義縣 水上鄉得票數 
3,706000800000000,宋楚瑜,"3,543",總統副總統選舉 候選人在 嘉義縣 水上鄉得票數 
1,706000900000000,朱立倫,"1,454",總統副總統選舉 候選人在 嘉義縣 溪口鄉得票數 
2,706000900000000,蔡英文,"6,040",總統副總統選舉 候選人在 嘉義縣 溪口鄉得票數 
3,706000900000000,宋楚瑜,648,總統副總統選舉 候選人在 嘉義縣 溪口鄉得票數 
1,706001000000000,朱立倫,"4,039",總統副總統選舉 候選人在 嘉義縣 大林鎮得票數 
2,706001000000000,蔡英文,"10,772",總統副總統選舉 候選人在 嘉義縣 大林鎮得票數 
3,706001000000000,宋楚瑜,"1,920",總統副總統選舉 候選人在 嘉義縣 大林鎮得票數 
1,706001100000000,朱立倫,"2,410",總統副總統選舉 候選人在 嘉義縣 梅山鄉得票數 
2,706001100000000,蔡英文,"6,648",總統副總統選舉 候選人在 嘉義縣 梅山鄉得票數 
3,706001100000000,宋楚瑜,"1,229",總統副總統選舉 候選人在 嘉義縣 梅山鄉得票數 
1,706001200000000,朱立倫,"3,130",總統副總統選舉 候選人在 嘉義縣 新港鄉得票數 
2,706001200000000,蔡英文,"12,706",總統副總統選舉 候選人在 嘉義縣 新港鄉得票數 
3,706001200000000,宋楚瑜,"1,305",總統副總統選舉 候選人在 嘉義縣 新港鄉得票數 
1,706001300000000,朱立倫,"8,930",總統副總統選舉 候選人在 嘉義縣 民雄鄉得票數 
2,706001300000000,蔡英文,"24,344",總統副總統選舉 候選人在 嘉義縣 民雄鄉得票數 
3,706001300000000,宋楚瑜,"4,404",總統副總統選舉 候選人在 嘉義縣 民雄鄉得票數 
1,706001400000000,朱立倫,"4,037",總統副總統選舉 候選人在 嘉義縣 竹崎鄉得票數 
2,706001400000000,蔡英文,"12,637",總統副總統選舉 候選人在 嘉義縣 竹崎鄉得票數 
3,706001400000000,宋楚瑜,"2,282",總統副總統選舉 候選人在 嘉義縣 竹崎鄉得票數 
1,706001700000000,朱立倫,"1,177",總統副總統選舉 候選人在 嘉義縣 阿里山鄉得票數 
2,706001700000000,蔡英文,937,總統副總統選舉 候選人在 嘉義縣 阿里山鄉得票數 
3,706001700000000,宋楚瑜,396,總統副總統選舉 候選人在 嘉義縣 阿里山鄉得票數 
1,706001500000000,朱立倫,"5,050",總統副總統選舉 候選人在 嘉義縣 中埔鄉得票數 
2,706001500000000,蔡英文,"14,820",總統副總統選舉 候選人在 嘉義縣 中埔鄉得票數 
3,706001500000000,宋楚瑜,"2,613",總統副總統選舉 候選人在 嘉義縣 中埔鄉得票數 
1,706001600000000,朱立倫,"1,356",總統副總統選舉 候選人在 嘉義縣 番路鄉得票數 
2,706001600000000,蔡英文,"3,813",總統副總統選舉 候選人在 嘉義縣 番路鄉得票數 
3,706001600000000,宋楚瑜,732,總統副總統選舉 候選人在 嘉義縣 番路鄉得票數 
1,706001800000000,朱立倫,454,總統副總統選舉 候選人在 嘉義縣 大埔鄉得票數 
2,706001800000000,蔡英文,937,總統副總統選舉 候選人在 嘉義縣 大埔鄉得票數 
3,706001800000000,宋楚瑜,248,總統副總統選舉 候選人在 嘉義縣 大埔鄉得票數 
1,707000100000000,朱立倫,"2,797",總統副總統選舉 候選人在 屏東縣 里港鄉得票數 
2,707000100000000,蔡英文,"10,698",總統副總統選舉 候選人在 屏東縣 里港鄉得票數 
3,707000100000000,宋楚瑜,"1,193",總統副總統選舉 候選人在 屏東縣 里港鄉得票數 
1,707000200000000,朱立倫,"2,454",總統副總統選舉 候選人在 屏東縣 高樹鄉得票數 
2,707000200000000,蔡英文,"10,440",總統副總統選舉 候選人在 屏東縣 高樹鄉得票數 
3,707000200000000,宋楚瑜,868,總統副總統選舉 候選人在 屏東縣 高樹鄉得票數 
1,707000300000000,朱立倫,"2,360",總統副總統選舉 候選人在 屏東縣 三地門鄉得票數 
2,707000300000000,蔡英文,847,總統副總統選舉 候選人在 屏東縣 三地門鄉得票數 
3,707000300000000,宋楚瑜,707,總統副總統選舉 候選人在 屏東縣 三地門鄉得票數 
1,707000400000000,朱立倫,"1,091",總統副總統選舉 候選人在 屏東縣 霧臺鄉得票數 
2,707000400000000,蔡英文,447,總統副總統選舉 候選人在 屏東縣 霧臺鄉得票數 
3,707000400000000,宋楚瑜,315,總統副總統選舉 候選人在 屏東縣 霧臺鄉得票數 
1,707000500000000,朱立倫,"2,144",總統副總統選舉 候選人在 屏東縣 九如鄉得票數 
2,707000500000000,蔡英文,"9,396",總統副總統選舉 候選人在 屏東縣 九如鄉得票數 
3,707000500000000,宋楚瑜,888,總統副總統選舉 候選人在 屏東縣 九如鄉得票數 
1,707000600000000,朱立倫,"3,693",總統副總統選舉 候選人在 屏東縣 鹽埔鄉得票數 
2,707000600000000,蔡英文,"8,844",總統副總統選舉 候選人在 屏東縣 鹽埔鄉得票數 
3,707000600000000,宋楚瑜,"1,240",總統副總統選舉 候選人在 屏東縣 鹽埔鄉得票數 
1,707000700000000,朱立倫,"4,280",總統副總統選舉 候選人在 屏東縣 長治鄉得票數 
2,707000700000000,蔡英文,"10,940",總統副總統選舉 候選人在 屏東縣 長治鄉得票數 
3,707000700000000,宋楚瑜,"1,319",總統副總統選舉 候選人在 屏東縣 長治鄉得票數 
1,707000800000000,朱立倫,"6,970",總統副總統選舉 候選人在 屏東縣 內埔鄉得票數 
2,707000800000000,蔡英文,"19,987",總統副總統選舉 候選人在 屏東縣 內埔鄉得票數 
3,707000800000000,宋楚瑜,"2,427",總統副總統選舉 候選人在 屏東縣 內埔鄉得票數 
1,707000900000000,朱立倫,"2,162",總統副總統選舉 候選人在 屏東縣 瑪家鄉得票數 
2,707000900000000,蔡英文,677,總統副總統選舉 候選人在 屏東縣 瑪家鄉得票數 
