can_number,region_number,can_name,can_vote,region_name
1,710000100000000,朱立倫,"20,190",臺東縣臺東市
2,710000100000000,蔡英文,"20,811",臺東縣臺東市
3,710000100000000,宋楚瑜,"8,076",臺東縣臺東市
1,710000600000000,朱立倫,"1,461",臺東縣池上鄉
2,710000600000000,蔡英文,"1,603",臺東縣池上鄉
3,710000600000000,宋楚瑜,488,臺東縣池上鄉
1,710000400000000,朱立倫,"3,374",臺東縣卑南鄉
2,710000400000000,蔡英文,"3,596",臺東縣卑南鄉
3,710000400000000,宋楚瑜,"1,338",臺東縣卑南鄉
1,710000700000000,朱立倫,"1,926",臺東縣東河鄉
2,710000700000000,蔡英文,"1,227",臺東縣東河鄉
3,710000700000000,宋楚瑜,647,臺東縣東河鄉
1,710000800000000,朱立倫,"1,648",臺東縣長濱鄉
2,710000800000000,蔡英文,953,臺東縣長濱鄉
3,710000800000000,宋楚瑜,473,臺東縣長濱鄉
1,710000900000000,朱立倫,"2,271",臺東縣太麻里鄉
2,710000900000000,蔡英文,"2,037",臺東縣太麻里鄉
3,710000900000000,宋楚瑜,852,臺東縣太麻里鄉
1,710001000000000,朱立倫,"1,320",臺東縣大武鄉
2,710001000000000,蔡英文,756,臺東縣大武鄉
3,710001000000000,宋楚瑜,423,臺東縣大武鄉
1,710000500000000,朱立倫,"1,406",臺東縣鹿野鄉
2,710000500000000,蔡英文,"1,671",臺東縣鹿野鄉
3,710000500000000,宋楚瑜,553,臺東縣鹿野鄉
1,710001100000000,朱立倫,535,臺東縣綠島鄉
2,710001100000000,蔡英文,247,臺東縣綠島鄉
3,710001100000000,宋楚瑜,300,臺東縣綠島鄉
1,710001200000000,朱立倫,"1,070",臺東縣海端鄉
2,710001200000000,蔡英文,337,臺東縣海端鄉
3,710001200000000,宋楚瑜,329,臺東縣海端鄉
1,710001300000000,朱立倫,990,臺東縣延平鄉
2,710001300000000,蔡英文,335,臺東縣延平鄉
3,710001300000000,宋楚瑜,231,臺東縣延平鄉
1,710001400000000,朱立倫,"1,184",臺東縣金峰鄉
2,710001400000000,蔡英文,166,臺東縣金峰鄉
3,710001400000000,宋楚瑜,309,臺東縣金峰鄉
1,710001500000000,朱立倫,"1,073",臺東縣達仁鄉
2,710001500000000,蔡英文,252,臺東縣達仁鄉
3,710001500000000,宋楚瑜,229,臺東縣達仁鄉
1,710001600000000,朱立倫,382,臺東縣蘭嶼鄉
2,710001600000000,蔡英文,299,臺東縣蘭嶼鄉
3,710001600000000,宋楚瑜,617,臺東縣蘭嶼鄉
1,709000100000000,朱立倫,"23,381",花蓮縣花蓮市
2,709000100000000,蔡英文,"19,917",花蓮縣花蓮市
3,709000100000000,宋楚瑜,"7,125",花蓮縣花蓮市
1,709000200000000,朱立倫,"4,550",花蓮縣新城鄉
2,709000200000000,蔡英文,"3,332",花蓮縣新城鄉
3,709000200000000,宋楚瑜,"1,580",花蓮縣新城鄉
1,709000400000000,朱立倫,"18,097",花蓮縣吉安鄉
2,709000400000000,蔡英文,"16,110",花蓮縣吉安鄉
3,709000400000000,宋楚瑜,"6,358",花蓮縣吉安鄉
1,709000500000000,朱立倫,"4,069",花蓮縣壽豐鄉
2,709000500000000,蔡英文,"3,585",花蓮縣壽豐鄉
3,709000500000000,宋楚瑜,"1,256",花蓮縣壽豐鄉
1,709000300000000,朱立倫,"3,214",花蓮縣秀林鄉
2,709000300000000,蔡英文,"1,770",花蓮縣秀林鄉
3,709000300000000,宋楚瑜,"1,534",花蓮縣秀林鄉
1,709000600000000,朱立倫,"2,809",花蓮縣鳳林鎮
2,709000600000000,蔡英文,"2,071",花蓮縣鳳林鎮
3,709000600000000,宋楚瑜,709,花蓮縣鳳林鎮
1,709000700000000,朱立倫,"3,354",花蓮縣光復鄉
2,709000700000000,蔡英文,"1,826",花蓮縣光復鄉
3,709000700000000,宋楚瑜,982,花蓮縣光復鄉
1,709000800000000,朱立倫,"1,226",花蓮縣豐濱鄉
2,709000800000000,蔡英文,453,花蓮縣豐濱鄉
3,709000800000000,宋楚瑜,261,花蓮縣豐濱鄉
1,709000900000000,朱立倫,"1,569",花蓮縣萬榮鄉
2,709000900000000,蔡英文,537,花蓮縣萬榮鄉
3,709000900000000,宋楚瑜,469,花蓮縣萬榮鄉
1,709001000000000,朱立倫,"2,678",花蓮縣瑞穗鄉
2,709001000000000,蔡英文,"1,853",花蓮縣瑞穗鄉
3,709001000000000,宋楚瑜,786,花蓮縣瑞穗鄉
1,709001200000000,朱立倫,"2,147",花蓮縣富里鄉
2,709001200000000,蔡英文,"1,683",花蓮縣富里鄉
3,709001200000000,宋楚瑜,651,花蓮縣富里鄉
1,709001100000000,朱立倫,"5,167",花蓮縣玉里鎮
2,709001100000000,蔡英文,"3,723",花蓮縣玉里鎮
3,709001100000000,宋楚瑜,"1,655",花蓮縣玉里鎮
1,709001300000000,朱立倫,"1,633",花蓮縣卓溪鄉
2,709001300000000,蔡英文,338,花蓮縣卓溪鄉
3,709001300000000,宋楚瑜,385,花蓮縣卓溪鄉
1,711000400000000,朱立倫,900,澎湖縣西嶼鄉
2,711000400000000,蔡英文,"1,875",澎湖縣西嶼鄉
3,711000400000000,宋楚瑜,608,澎湖縣西嶼鄉
1,711000100000000,朱立倫,"8,536",澎湖縣馬公市
2,711000100000000,蔡英文,"13,328",澎湖縣馬公市
3,711000100000000,宋楚瑜,"5,313",澎湖縣馬公市
1,711000200000000,朱立倫,"1,515",澎湖縣湖西鄉
2,711000200000000,蔡英文,"3,717",澎湖縣湖西鄉
3,711000200000000,宋楚瑜,"1,064",澎湖縣湖西鄉
1,711000300000000,朱立倫,"1,155",澎湖縣白沙鄉
2,711000300000000,蔡英文,"1,796",澎湖縣白沙鄉
3,711000300000000,宋楚瑜,642,澎湖縣白沙鄉
1,711000500000000,朱立倫,267,澎湖縣望安鄉
2,711000500000000,蔡英文,641,澎湖縣望安鄉
3,711000500000000,宋楚瑜,289,澎湖縣望安鄉
1,712000100000000,朱立倫,"9,600",基隆市中正區
2,712000100000000,蔡英文,"12,660",基隆市中正區
3,712000100000000,宋楚瑜,"4,555",基隆市中正區
1,711000600000000,朱立倫,191,澎湖縣七美鄉
2,711000600000000,蔡英文,301,澎湖縣七美鄉
3,711000600000000,宋楚瑜,485,澎湖縣七美鄉
1,712000200000000,朱立倫,"10,917",基隆市信義區
2,712000200000000,蔡英文,"12,227",基隆市信義區
3,712000200000000,宋楚瑜,"4,590",基隆市信義區
1,712000300000000,朱立倫,"7,847",基隆市仁愛區
2,712000300000000,蔡英文,"12,182",基隆市仁愛區
3,712000300000000,宋楚瑜,"3,590",基隆市仁愛區
1,712000400000000,朱立倫,"8,333",基隆市中山區
2,712000400000000,蔡英文,"12,654",基隆市中山區
3,712000400000000,宋楚瑜,"4,474",基隆市中山區
1,712000700000000,朱立倫,"9,264",基隆市七堵區
2,712000700000000,蔡英文,"14,567",基隆市七堵區
3,712000700000000,宋楚瑜,"4,441",基隆市七堵區
1,713000100000000,朱立倫,"36,596",新竹市東區
2,713000100000000,蔡英文,"49,812",新竹市東區
3,713000100000000,宋楚瑜,"17,017",新竹市東區
1,713000200000000,朱立倫,"24,161",新竹市北區
2,713000200000000,蔡英文,"40,911",新竹市北區
3,713000200000000,宋楚瑜,"12,549",新竹市北區
1,712000500000000,朱立倫,"15,160",基隆市安樂區
2,712000500000000,蔡英文,"20,205",基隆市安樂區
3,712000500000000,宋楚瑜,"6,841",基隆市安樂區
1,712000600000000,朱立倫,"7,236",基隆市暖暖區
2,712000600000000,蔡英文,"8,907",基隆市暖暖區
3,712000600000000,宋楚瑜,"3,464",基隆市暖暖區
1,713000300000000,朱立倫,"11,014",新竹市香山區
2,713000300000000,蔡英文,"22,663",新竹市香山區
3,713000300000000,宋楚瑜,"6,632",新竹市香山區
1,714000100000000,朱立倫,"19,082",嘉義市東區
2,714000100000000,蔡英文,"36,592",嘉義市東區
3,714000100000000,宋楚瑜,"7,776",嘉義市東區
1,714000200000000,朱立倫,"19,740",嘉義市西區
2,714000200000000,蔡英文,"46,551",嘉義市西區
3,714000200000000,宋楚瑜,"9,150",嘉義市西區
1,801000100000000,朱立倫,"7,899",金門縣金城鎮
2,801000100000000,蔡英文,"2,103",金門縣金城鎮
3,801000100000000,宋楚瑜,"1,807",金門縣金城鎮
1,801000200000000,朱立倫,"4,910",金門縣金寧鄉
2,801000200000000,蔡英文,"1,813",金門縣金寧鄉
3,801000200000000,宋楚瑜,"1,400",金門縣金寧鄉
1,801000300000000,朱立倫,"2,280",金門縣烈嶼鄉
2,801000300000000,蔡英文,375,金門縣烈嶼鄉
3,801000300000000,宋楚瑜,457,金門縣烈嶼鄉
1,801000400000000,朱立倫,64,金門縣烏坵鄉
2,801000400000000,蔡英文,12,金門縣烏坵鄉
3,801000400000000,宋楚瑜,5,金門縣烏坵鄉
1,801000500000000,朱立倫,"5,314",金門縣金湖鎮
2,801000500000000,蔡英文,"1,516",金門縣金湖鎮
3,801000500000000,宋楚瑜,"1,357",金門縣金湖鎮
1,801000600000000,朱立倫,"3,860",金門縣金沙鎮
2,801000600000000,蔡英文,807,金門縣金沙鎮
3,801000600000000,宋楚瑜,826,金門縣金沙鎮
1,802000200000000,朱立倫,573,連江縣北竿鄉
2,802000200000000,蔡英文,124,連江縣北竿鄉
3,802000200000000,宋楚瑜,105,連江縣北竿鄉
1,802000100000000,朱立倫,"1,880",連江縣南竿鄉
2,802000100000000,蔡英文,453,連江縣南竿鄉
3,802000100000000,宋楚瑜,342,連江縣南竿鄉
1,802000300000000,朱立倫,318,連江縣莒光鄉
2,802000300000000,蔡英文,80,連江縣莒光鄉
3,802000300000000,宋楚瑜,97,連江縣莒光鄉
1,802000400000000,朱立倫,294,連江縣東引鄉
2,802000400000000,蔡英文,82,連江縣東引鄉
3,802000400000000,宋楚瑜,120,連江縣東引鄉
